ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762484288.6294782,2,3,9962940,10049730,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,1,1,34438,19965366,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,1,2,9995536,10036568,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,1,3,10029868,9982478,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,3,1,10201244,10248978,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,3,2,10268840,10181534,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,2,1,56772,20384406,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,2,2,10255788,10214670,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,2,3,10181534,10268840,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,1,1,34892,20402716,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,1,2,10214670,10255788,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484289.6294894,1,3,10248978,10201244,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,3,1,10201244,10248978,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,3,2,10268840,10181534,0,0,1,0,0,0,0.0,0.0,0.0,0.0
