ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762799540.6190572,3,1,98062,98333,8404666,8429350,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,3,2,98638,97750,8455458,8377932,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,2,2,98389,98016,8433488,8401376,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,2,3,97750,98638,8377932,8455458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,1,2,98016,98389,8401376,8433488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,1,3,98333,98062,8429350,8404666,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,3,1,98062,98333,8404666,8429350,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799541.619098,3,2,98638,97750,8455458,8377932,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,2,2,100976,100591,8655062,8621870,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,2,3,100328,101218,8598636,8676410,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,1,2,100591,100976,8621870,8655062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,1,3,100911,100631,8650046,8624664,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,3,1,100631,100911,8624664,8650046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799542.6191308,3,2,101218,100328,8676410,8598636,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
